"workerid","col4_crit","species","prop2_crit","trial_num","question","time_in_seconds","prop1_crit","critter","col1_crit","tar1_crit","tar2_crit","col3_crit","col2_crit","distribution","col4","col5","col2","col3","col1","response","trial_type","prop1","prop2","col5_crit","tar2","tar1"
29,-99,"fep","fatness",10,"find all of the creatures",12.772,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","fep, yellow, big wings, regular","learning_trial",0.682376244892,0.595573988757,-99,0,0
29,-99,"wug","fatness",11,"find all of the creatures",10.708,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","wug, blue, regular, big wings","learning_trial",0.550643679362,0.974910900554,-99,0,0
29,-99,"wug","fatness",12,"find all of the creatures",13.484,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","wug, regular, big head, blue","learning_trial",0.597616926853,0.149849007691,-99,0,0
29,-99,"lorch","fatness",1,"find all of the creatures",9.132,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","lorch","test_trial",0.154746521164,0.981495587088,-99,0,0
29,-99,"lorch","fatness",2,"find all of the creatures",3.183,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc900","#edc900","#edc900","fep","test_trial",0.722882707761,0.251960413672,-99,0,0
29,-99,"fep","fatness",3,"find all of the creatures",4.984,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","fep","test_trial",0.751301688854,0.206829247849,-99,0,0
29,-99,"wug","fatness",4,"find all of the creatures",6.156,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","wug","test_trial",0.163061067785,0.274549136195,-99,0,0
30,-99,"lorch","fatness",1,"find all of the creatures",23.198,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","med purple","learning_trial",0.637276232035,0.188169618463,-99,0,0
30,-99,"lorch","fatness",2,"find all of the creatures",17.591,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","lg purple","learning_trial",0.445844594317,0.597418123889,-99,0,0
30,-99,"lorch","fatness",3,"find all of the creatures",11.623,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","xl yellow","learning_trial",0.638756585593,0.983784406647,-99,0,0
30,-99,"fep","fatness",4,"find all of the creatures",14.432,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","med yellow short","learning_trial",0.178853738884,0.633579693523,-99,0,0
30,-99,"wug","fatness",5,"find all of the creatures",9.279,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","s blue","learning_trial",0.712315157421,0.0956190667466,-99,0,0
30,-99,"fep","fatness",6,"find all of the creatures",18.144,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","med yellow short","learning_trial",0.486617014814,0.607804586257,-99,0,0
30,-99,"fep","fatness",7,"find all of the creatures",10.152,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","sm yellow ","learning_trial",0.615014329602,0.0503106710487,-99,0,0
30,-99,"wug","fatness",8,"find all of the creatures",10.967,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","lg blue short","learning_trial",0.347313595394,0.910950830926,-99,0,0
30,-99,"wug","fatness",9,"find all of the creatures",7.048,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","small blue","learning_trial",0.855798741594,0.28477528185,-99,0,0
30,-99,"wug","fatness",10,"find all of the creatures",8.638,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","lg blue short","learning_trial",0.0750213114784,0.917813950753,-99,0,0
30,-99,"lorch","fatness",11,"find all of the creatures",8.744,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","small purple","learning_trial",0.768840046739,0.0187296352777,-99,0,0
30,-99,"fep","fatness",12,"find all of the creatures",12.103,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","small short yellow","learning_trial",0.0983181261035,0.00510374443785,-99,0,0
30,-99,"fep","fatness",1,"find all of the creatures",17.239,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","lurch","test_trial",0.486617014814,0.607804586257,-99,0,0
30,-99,"lorch","fatness",2,"find all of the creatures",36.064,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","wug","test_trial",0.445844594317,0.597418123889,-99,0,0
30,-99,"wug","fatness",3,"find all of the creatures",3.967,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","fep","test_trial",0.0750213114784,0.917813950753,-99,0,0
30,-99,"lorch","fatness",4,"find all of the creatures",7.296,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","lurch","test_trial",0.638756585593,0.983784406647,-99,0,0
31,-99,"lorch","fatness",1,"find all of the creatures",22.533,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","Tall, big, purple with yellow beak is a lorch.","learning_trial",0.743351862873,0.336757502364,-99,0,0
31,-99,"wug","fatness",2,"find all of the creatures",18.135,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","Tall, big, blue with a yellow beak is a wug.","learning_trial",0.749547950858,0.454652217841,-99,0,0
31,-99,"lorch","fatness",3,"find all of the creatures",19.84,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","Purple with yellow beak is a lorch.","learning_trial",0.352199417514,0.352730369442,-99,0,0
31,-99,"lorch","fatness",4,"find all of the creatures",19.049,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec900","#eec900","#eec900","Yellow body with yellow beak is a lorch as well.","learning_trial",0.13967254819,0.41702403509,-99,0,0
31,-99,"lorch","fatness",5,"find all of the creatures",14.105,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","Purple body with yellow is also called a lorch.","learning_trial",0.553216998923,0.216662373037,-99,0,0
31,-99,"fep","fatness",6,"find all of the creatures",18.09,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","Tall, somewhat thin, skinny yellow beak is a fep.","learning_trial",0.983856150063,0.362907811069,-99,0,0
31,-99,"fep","fatness",7,"find all of the creatures",23.813,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","Fat, yellow body, regular beak is also a fep.","learning_trial",0.600724158336,0.757882272893,-99,0,0
31,-99,"wug","fatness",8,"find all of the creatures",20.148,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","Short, fat, blue body, normal beak that is yellow is a wug.","learning_trial",0.429995801703,0.605413572476,-99,0,0
31,-99,"fep","fatness",9,"find all of the creatures",16.398,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","Short, fat, yellow body, normal yellow beak is a fep.","learning_trial",0.572316369187,0.693799175984,-99,0,0
31,-99,"wug","fatness",10,"find all of the creatures",24.824,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","Short, fat, stretched blue body, yellow regular beak is also a wug.","learning_trial",0.0243458235002,0.677731231368,-99,0,0
31,-99,"wug","fatness",11,"find all of the creatures",23.228,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","Extra wide blue body, yellow beak is a wug.","learning_trial",0.00971670511534,0.906843255734,-99,0,0
31,-99,"fep","fatness",12,"find all of the creatures",11.959,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","Extra wide yellow body with yellow beak is a fep.","learning_trial",0.025768884742,0.826555021155,-99,0,0
31,-99,"fep","fatness",1,"find all of the creatures",10.746,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","fep","test_trial",0.572316369187,0.693799175984,-99,0,0
31,-99,"wug","fatness",2,"find all of the creatures",6.153,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug","test_trial",0.429995801703,0.605413572476,-99,0,0
31,-99,"lorch","fatness",3,"find all of the creatures",3.86,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","lorch","test_trial",0.553216998923,0.216662373037,-99,0,0
31,-99,"lorch","fatness",4,"find all of the creatures",3.996,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec900","#eec900","#eec900","fep","test_trial",0.13967254819,0.41702403509,-99,0,0
32,-99,"fep","fatness",1,"find creatures",11.557,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec901","#eec901","#eec901","fep orange","learning_trial",0.105270364387,0.325639014467,-99,0,0
32,-99,"wug","fatness",2,"find creatures",6.057,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9eda","#4f9eda","#4f9eda","wug blue","learning_trial",0.88595022748,0.400310506293,-99,0,0
32,-99,"wug","fatness",3,"find creatures",10.816,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9eda","#4f9eda","#4f9eda","wug blue","learning_trial",0.270618230734,0.0186503232674,-99,0,0
32,-99,"lorch","fatness",4,"find creatures",7.591,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","lorch purple","learning_trial",0.423151423083,0.400509258744,-99,0,0
32,-99,"wug","fatness",5,"find creatures",4.738,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9eda","#4f9eda","#4f9eda","wug blue","learning_trial",0.222885332288,0.852384690028,-99,0,0
32,-99,"lorch","fatness",6,"find creatures",5.715,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec902","#eec902","#eec902","lorch yellow","learning_trial",0.219152071432,0.361840561462,-99,0,0
32,-99,"wug","fatness",7,"find creatures",343.704,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9eda","#4f9eda","#4f9eda","wug blue","learning_trial",0.470864040531,0.790457443928,-99,0,0
32,-99,"fep","fatness",8,"find creatures",6.935,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec901","#eec901","#eec901","fep yellow skinny","learning_trial",0.809271085701,0.446588105209,-99,0,0
32,-99,"lorch","fatness",9,"find creatures",5.667,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","lorch purple","learning_trial",0.347622654692,0.833787823821,-99,0,0
32,-99,"lorch","fatness",10,"find creatures",6.954,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec902","#eec902","#eec902","lorch yellow skinny","learning_trial",0.856117548076,0.148245515875,-99,0,0
32,-99,"fep","fatness",11,"find creatures",7.937,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec901","#eec901","#eec901","fep fat yellow","learning_trial",0.499880116207,0.683108906867,-99,0,0
32,-99,"fep","fatness",12,"find creatures",10.155,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec901","#eec901","#eec901","fep diff stomach yellow
","learning_trial",0.970898861954,0.139421414692,-99,0,0
32,-99,"lorch","fatness",1,"find creatures",18.926,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","lorch","test_trial",0.347622654692,0.833787823821,-99,0,0
32,-99,"lorch","fatness",2,"find creatures",6.243,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec902","#eec902","#eec902","fep","test_trial",0.856117548076,0.148245515875,-99,0,0
32,-99,"fep","fatness",3,"find creatures",163.721,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec901","#eec901","#eec901","lorch","test_trial",0.105270364387,0.325639014467,-99,0,0
32,-99,"wug","fatness",4,"find creatures",3.869,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9eda","#4f9eda","#4f9eda","wug","test_trial",0.88595022748,0.400310506293,-99,0,0
33,-99,"fep","fatness",1,"find creatures",25.746,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc801","#edc801","#edc801","yellow bird with large oval head and small body","learning_trial",0.321369091373,0.110380209284,-99,0,0
33,-99,"wug","fatness",2,"find creatures",11.27,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","blue bird with small circular head and large body","learning_trial",0.820509329795,0.905346991157,-99,0,0
33,-99,"wug","fatness",3,"find creatures",15.459,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","tall blue bird with medium sized oval shaped head","learning_trial",0.893269905493,0.391696723294,-99,0,0
33,-99,"wug","fatness",4,"find creatures",10.548,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","small blue bird with oval shaped head","learning_trial",0.0268175063403,0.401740188545,-99,0,0
33,-99,"lorch","fatness",5,"find creatures",13.219,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","tall purple bird with oval shaped head","learning_trial",0.756882925863,0.274802475067,-99,0,0
33,-99,"lorch","fatness",6,"find creatures",41.139,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc800","#edc800","#edc800","fat yellow bird with small circular head","learning_trial",0.524662431947,0.907363417403,-99,0,0
33,-99,"fep","fatness",7,"find creatures",9.662,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc801","#edc801","#edc801","tall yellow bird with oval shaped head","learning_trial",0.839815183291,0.370851471161,-99,0,0
33,-99,"wug","fatness",8,"find creatures",13.132,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","fat blue bird with small circular shaped head","learning_trial",0.414065682583,0.888836136252,-99,0,0
33,-99,"lorch","fatness",9,"find creatures",12.248,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","fat purple bird with small circular head","learning_trial",0.0269321875198,0.878201735876,-99,0,0
33,-99,"fep","fatness",10,"find creatures",25.591,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc801","#edc801","#edc801","fat yellow bird that has a small circular head","learning_trial",0.462403844665,0.957903940671,-99,0,0
33,-99,"lorch","fatness",11,"find creatures",9.733,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc800","#edc800","#edc800","tall yellow bird with large oval shaped head","learning_trial",0.704688200423,0.383612983626,-99,0,0
33,-99,"fep","fatness",12,"find creatures",24.336,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc801","#edc801","#edc801","yellow bird with a nice head to body ratio","learning_trial",0.168770200551,0.80984489453,-99,0,0
33,-99,"lorch","fatness",1,"find creatures",10.503,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc800","#edc800","#edc800","lorch","test_trial",0.704688200423,0.383612983626,-99,0,0
33,-99,"lorch","fatness",2,"find creatures",5.502,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","wug","test_trial",0.0269321875198,0.878201735876,-99,0,0
33,-99,"fep","fatness",3,"find creatures",4.07,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc801","#edc801","#edc801","lorch","test_trial",0.839815183291,0.370851471161,-99,0,0
33,-99,"wug","fatness",4,"find creatures",4.46,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","lorch","test_trial",0.820509329795,0.905346991157,-99,0,0
34,-99,"wug","fatness",1,"find all of the creatures",8.823,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug","learning_trial",0.326324666479,0.916280724098,-99,0,0
34,-99,"lorch","fatness",2,"find all of the creatures",4.883,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dc","#dd74dc","#dd74dc","lorch","learning_trial",0.804086900445,0.906312445979,-99,0,0
34,-99,"fep","fatness",3,"find all of the creatures",2.894,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","fep","learning_trial",0.35077000292,0.193545205939,-99,0,0
34,-99,"wug","fatness",4,"find all of the creatures",2.858,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug","learning_trial",0.928429848704,0.413729069577,-99,0,0
34,-99,"fep","fatness",5,"find all of the creatures",3.311,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","fep","learning_trial",0.699662030304,0.191971169835,-99,0,0
34,-99,"fep","fatness",6,"find all of the creatures",3.463,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","fep","learning_trial",0.507788756547,0.66384456931,-99,0,0
34,-99,"wug","fatness",7,"find all of the creatures",4.155,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug","learning_trial",0.395902556144,0.132173001017,-99,0,0
34,-99,"fep","fatness",8,"find all of the creatures",2.973,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","fep","learning_trial",0.690315564883,0.295177989939,-99,0,0
34,-99,"lorch","fatness",9,"find all of the creatures",3.01,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dc","#dd74dc","#dd74dc","lorch","learning_trial",0.122167455548,0.981656778932,-99,0,0
34,-99,"wug","fatness",10,"find all of the creatures",4.458,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug","learning_trial",0.33072500659,0.610278435094,-99,0,0
34,-99,"lorch","fatness",11,"find all of the creatures",4.354,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dc","#dd74dc","#dd74dc","lorch","learning_trial",0.790884221595,0.538903260389,-99,0,0
34,-99,"lorch","fatness",12,"find all of the creatures",3.402,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc800","#edc800","#edc800","lorch","learning_trial",0.329693058927,0.840511568038,-99,0,0
34,-99,"lorch","fatness",1,"find all of the creatures",2.687,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc800","#edc800","#edc800","fep","test_trial",0.329693058927,0.840511568038,-99,0,0
34,-99,"lorch","fatness",2,"find all of the creatures",2.513,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dc","#dd74dc","#dd74dc","lorch","test_trial",0.804086900445,0.906312445979,-99,0,0
34,-99,"wug","fatness",3,"find all of the creatures",1.918,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug","test_trial",0.395902556144,0.132173001017,-99,0,0
34,-99,"fep","fatness",4,"find all of the creatures",3.194,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec901","#eec901","#eec901","fep","test_trial",0.690315564883,0.295177989939,-99,0,0
35,-99,"wug","fatness",1,"find all of the creatures",21.551,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug is a bug","learning_trial",0.89354832002,0.0331351133431,-99,0,0
35,-99,"wug","fatness",2,"find all of the creatures",16.689,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug is a blue bug","learning_trial",0.414751502622,0.503477845758,-99,0,0
35,-99,"fep","fatness",3,"find all of the creatures",16.845,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","fep is brown","learning_trial",0.435100115823,0.361792943298,-99,0,0
35,-99,"lorch","fatness",4,"find all of the creatures",17.879,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","lorch is a purple buzzard","learning_trial",0.707684245032,0.957969405354,-99,0,0
35,-99,"fep","fatness",5,"find all of the creatures",33.966,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","fep is brown","learning_trial",0.722184720193,0.738780115702,-99,0,0
35,-99,"lorch","fatness",6,"find all of the creatures",25.305,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","lorch is short purple","learning_trial",0.158795751603,0.899581619996,-99,0,0
35,-99,"lorch","fatness",7,"find all of the creatures",11.485,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","lorch is purple","learning_trial",0.251719577526,0.637915007689,-99,0,0
35,-99,"fep","fatness",8,"find all of the creatures",14.783,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","fep is brown","learning_trial",0.552217752883,0.118006712278,-99,0,0
35,-99,"fep","fatness",9,"find all of the creatures",7.878,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","brown fep","learning_trial",0.911781529138,0.743008419061,-99,0,0
35,-99,"wug","fatness",10,"find all of the creatures",8.236,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","blue wug","learning_trial",0.370615685722,0.414057504088,-99,0,0
35,-99,"lorch","fatness",11,"find all of the creatures",28.626,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc902","#edc902","#edc902","lorch tall brown bug","learning_trial",0.772870481718,0.553523831639,-99,0,0
35,-99,"wug","fatness",12,"find all of the creatures",13.759,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","blue wug","learning_trial",0.512796346676,0.462297368122,-99,0,0
35,-99,"fep","fatness",1,"find all of the creatures",7.161,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc901","#edc901","#edc901","fep","test_trial",0.435100115823,0.361792943298,-99,0,0
35,-99,"wug","fatness",2,"find all of the creatures",6.701,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug","test_trial",0.89354832002,0.0331351133431,-99,0,0
35,-99,"lorch","fatness",3,"find all of the creatures",5.153,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","lorch","test_trial",0.251719577526,0.637915007689,-99,0,0
35,-99,"lorch","fatness",4,"find all of the creatures",9.296,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc902","#edc902","#edc902","lorch","test_trial",0.772870481718,0.553523831639,-99,0,0
